dpto_ccdgo,mpio_ccdgo,mpio_cdpmp,clas_ccdgo,setr_ccdgo,setr_ccnct,secr_ccdgo,secr_ccnct,zu_ccdgo,zu_cdivi,zu_cnmbre,zu_ccnct,zu_narea,zu_naltd,zu_nano,shape_Leng,shape_Area,AUrban,CZ_mean
"27","001","27001","1","000","270011000","00","27001100000","000","27001000",SAN FRANCISCO DE QUIBDÓ,"27001100000000",28815891.53260000423,30.00000000000,2024,0.53975125815,0.00234759937,28828270.5799999982,55.0770044456649
"08","078","08078","1","000","080781000","00","08078100000","000","08078000",BARANOA,"08078100000000",5518750.71372999996,118.00000000000,2024,0.17909704889,0.00045611525,5514765.6749999998,115.3000596607
"13","006","13006","1","000","130061000","00","13006100000","000","13006000",ACHÍ,"13006100000000",670475.41087999998,19.00000000000,2024,0.05414652933,0.00005506490,669843.9734000000,24.1678343664242
"13","030","13030","1","000","130301000","00","13030100000","000","13030000",ALTOS DEL ROSARIO,"13030100000000",793710.57366500003,850.00000000000,2024,0.04963332260,0.00006522786,792761.4404000000,29.4904438586945
"13","052","13052","1","000","130521000","00","13052100000","000","13052000",ARJONA,"13052100000000",7206526.40252000000,63.00000000000,2024,0.20272103670,0.00059443644,7203319.7460000003,59.094223137789
"13","074","13074","1","000","130741000","00","13074100000","000","13074000",BARRANCO DE LOBA,"13074100000000",2226466.70206000004,25.00000000000,2024,0.06525774847,0.00018304912,2223716.6990000000,29.4967850007032
"13","140","13140","1","000","131401000","00","13140100000","000","13140000",CALAMAR,"13140100000000",1793582.77007999993,10.00000000000,2024,0.08186373549,0.00014798199,1792293.3600000001,8.11957729142596
"13","160","13160","1","000","131601000","00","13160100000","000","13160000",CANTAGALLO,"13160100000000",1156520.71534999995,62.00000000000,2024,0.06008585816,0.00009471965,1154953.1229999999,64.4354345984493
"13","188","13188","1","000","131881000","00","13188100000","000","13188000",CICUCO,"13188100000000",1986952.95463000005,20.00000000000,2024,0.13294205099,0.00016348721,1985189.4770000000,20.495075393644
"13","212","13212","1","000","132121000","00","13212100000","000","13212000",CÓRDOBA,"13212100000000",908058.23698399996,23.00000000000,2024,0.04019690539,0.00007477602,907356.9224000000,17.5307747822887
"13","222","13222","1","000","132221000","00","13222100000","000","13222000",CLEMENCIA,"13222100000000",2794741.47630000021,63.00000000000,2024,0.08958112510,0.00023075351,2793463.1150000002,63.5053402554165
"13","244","13244","1","000","132441000","00","13244100000","000","13244000",EL CARMEN DE BOLÍVAR,"13244100000000",5440004.05425999966,158.00000000000,2024,0.18133877726,0.00044806929,5436824.8859999999,168.556701210673
"13","300","13300","1","000","133001000","00","13300100000","000","13300000",HATILLO DE LOBA,"13300100000000",992290.42740000004,26.00000000000,2024,0.05999521029,0.00008158305,991047.8687000000,26.864105796814
"13","433","13433","1","000","134331000","00","13433100000","000","13433000",MAHATES,"13433100000000",2105411.39861000003,10.00000000000,2024,0.08994585338,0.00017367291,2104269.1390000000,8.4891151451483
"13","440","13440","1","000","134401000","00","13440100000","000","13440000",MARGARITA,"13440100000000",3107966.41001999984,20.00000000000,2024,0.13342829459,0.00025566387,3104487.7340000002,22.6038597806123
"13","458","13458","1","000","134581000","00","13458100000","000","13458000",MONTECRISTO,"13458100000000",389763.00250000000,30.00000000000,2024,0.04988570389,0.00003198923,389374.4974000000,33.5757326761882
"13","468","13468","1","000","134681000","00","13468100000","000","13468000","SANTA CRUZ DE MOMPOX, DISTRITO ESPECIAL, TURÍSTICO, CULTURAL E HISTÓRICO","13468100000000",4664366.76365999971,18.00000000000,2024,0.16494982162,0.00038377675,4659574.0499999998,20.5015921124545
"13","473","13473","1","000","134731000","00","13473100000","000","13473000",MORALES,"13473100000000",927609.90874800005,38.00000000000,2024,0.04581216441,0.00007613088,926323.7707000000,41.1981411839391
"13","490","13490","1","000","134901000","00","13490100000","000","13490000",NOROSÍ,"13490100000000",296212.11586299998,74.00000000000,2024,0.02797528682,0.00002432630,295833.8039000000,60.4766601113712
