MpCodigo,MpNombre,MpArea,MpNorma,MpCategor,MpAltitud,Restriccio,Depto,ATotal,AUrban,ARural,CZTotal,CZUrban,CZRural,dpto_ccdgo,mpio_ccdgo,mpio_cdpmp,clas_ccdgo,setr_ccdgo,setr_ccnct,secr_ccdgo,secr_ccnct,zu_ccdgo,zu_cdivi,zu_cnmbre,zu_ccnct,zu_narea,zu_naltd,zu_nano,shape_Leng,shape_Area,AUrban_2,CZ__mean
"25875",Villeta,140.77470257600,,1,799,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,140774702.5000000000,5496865.3090000004,135277837.0000000000,1123.0806470000,809.9083074000,1123.0806470000,,,,,,,,,,,,,,,,,,,1135.68949852124
"25769",Subachoque,208.96738288000,,1,2600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,208967382.8000000119,687137.1294000000,208280245.5000000000,2967.8118060000,2657.6079330000,2967.8118060000,,,,,,,,,,,,,,,,,,,2968.86355975781
"17088",Belalcázar,113.31640904600,Ordenanza No. 17 de 1911,1,1600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caldas,113316409.0000000000,594783.1838000000,112721625.7000000030,1186.1509670000,1572.9588280000,1186.1509670000,,,,,,,,,,,,,,,,,,,1183.92540973447
"25402",La Vega,155.27047997700,,1,1200,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,155270479.9000000060,1889121.6390000000,153381358.0000000000,1652.2063160000,1204.3752170000,1652.2063160000,,,,,,,,,,,,,,,,,,,1657.69706130876
"17174",Chinchiná,109.32067247600,Ordenanza No. 011 de 1880,1,1378,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caldas,109320672.4000000060,4972469.6500000004,104348202.7000000030,1314.5173960000,1362.8787330000,1314.5173960000,,,,,,,,,,,,,,,,,,,1312.20854256189
"25736",Sesquilé,140.98732717900,,1,2601,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,140987327.0000000000,745733.8085000000,140241593.0000000000,2834.6552010000,2606.3998690000,2834.6552010000,,,,,,,,,,,,,,,,,,,2835.88632223047
"15135",Campohermoso,298.17353905400,,1,1300,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,298173539.0000000000,304795.3295000000,297868743.6000000238,1358.0976700000,1103.7043070000,1358.0976700000,,,,,,,,,,,,,,,,,,,1358.35182413947
"25491",Nocaima,68.86639535280,,1,1100,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,68866395.3400000036,459498.9719000000,68406896.3400000036,1149.7287930000,1112.6238700000,1149.7287930000,,,,,,,,,,,,,,,,,,,1149.98710762832
"25777",Supatá,130.23778994900,,1,1788,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,130237789.9000000060,484837.0972000000,129752952.7000000030,2118.0394070000,1795.3545840000,2118.0394070000,,,,,,,,,,,,,,,,,,,2119.181729845
"15798",Tenza,45.78731272920,,1,1600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,45787312.7100000009,305582.7809000000,45481729.9200000018,1850.0728530000,1554.0634580000,1850.0728530000,,,,,,,,,,,,,,,,,,,1851.95368356692
"73152",Casabianca,174.83995692700,Ordenanza No.26 de 1896,1,1900,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Tolima,174839956.9000000060,388122.7053000000,174451834.0000000000,2601.9654240000,2031.1786210000,2601.9654240000,,,,,,,,,,,,,,,,,,,2603.30124908998
"17665",San José,60.96031049640,Ordenanza No. 233 de 1997,1,1750,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caldas,60960310.4900000021,471607.1553000000,60488703.3200000003,1254.2955530000,1775.6524520000,1254.2955530000,,,,,,,,,,,,,,,,,,,1250.18286395902
"25807",Tibirita,56.45602635060,,1,1950,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,56456026.3500000015,330968.0025000000,56125058.3400000036,2303.4127490000,1960.0737600000,2303.4127490000,,,,,,,,,,,,,,,,,,,2305.49359191895
"27450",Medio San Juan,663.77404724300,Ordenanza No. 016 de 2000,1,41,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Chocó,663774047.2000000477,2090884.6080000000,661683162.5000000000,56.1967797400,58.6324601500,56.1967797400,,,,,,,,,,,,,,,,,,,56.1892617291133
"17877",Viterbo,112.89618868400,Decreto No. 0826 de 1951,1,1000,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caldas,112896188.5000000000,2559769.3420000002,110336419.0000000000,1035.3067740000,961.9014355000,1035.3067740000,,,,,,,,,,,,,,,,,,,1037.00096136378
"66687",Santuario,190.85961486500,,1,1600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Risaralda,190859614.8000000119,444099.8280000000,190415514.9000000060,1804.4675170000,1615.9089390000,1804.4675170000,,,,,,,,,,,,,,,,,,,1804.94077278868
"17524",Palestina,112.20389366600,Ordenanza No. 007 de 1876,1,1600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caldas,112203893.5000000000,2239465.6860000002,109964427.7000000030,1193.4031120000,1536.9214040000,1193.4031120000,,,,,,,,,,,,,,,,,,,1186.27661259713
"73520",Palocabildo,64.97293673370,Ordenanza No. 39 de 1996,1,1410,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Tolima,64972936.7100000009,476166.3767000000,64496770.3200000003,1349.1624850000,1470.1251600000,1349.1624850000,,,,,,,,,,,,,,,,,,,1348.20335246021
"73055",Armero,440.30391927100,,1,331,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Tolima,440303919.1000000238,2123837.7760000001,438180081.3000000119,371.0477318000,283.1214936000,371.0477318000,,,,,,,,,,,,,,,,,,,371.481581261769
"25426",Machetá,228.83676638200,,1,2108,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,228836766.3000000119,405571.7657000000,228431194.5000000000,2634.4824200000,2084.2591420000,2634.4824200000,,,,,,,,,,,,,,,,,,,2635.4451728015
"25592",Quebradanegra,79.77743453930,,1,1300,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,79777434.5300000012,185278.9478000000,79592155.5600000024,1175.0038830000,1366.3500480000,1175.0038830000,,,,,,,,,,,,,,,,,,,1174.59454360719
"15380",La Capilla,56.83715275370,,1,1975,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,56837152.7500000000,279515.5724000000,56557637.1700000018,2387.4198670000,1749.9484080000,2387.4198670000,,,,,,,,,,,,,,,,,,,2390.58230823877
"25899",Zipaquirá,194.58141191000,,1,2611,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,194581411.9000000060,10251412.0600000005,184329999.8000000119,2961.6209050000,2601.5373570000,2961.6209050000,,,,,,,,,,,,,,,,,,,2981.66336995574
"25486",Nemocón,98.22993756130,,1,2583,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,98229937.5600000024,805796.9584000000,97424140.5900000036,2660.5090130000,2590.1919520000,2660.5090130000,,,,,,,,,,,,,,,,,,,2661.1046604486
"15299",Garagoa,193.17456874300,,1,1675,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,193174568.5000000000,2032686.3480000000,191141882.0000000000,2095.7729740000,1658.4332920000,2095.7729740000,,,,,,,,,,,,,,,,,,,2100.42386802028
"17001",Manizales,440.88801962300,Ordenanza de 1849,1,2126,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caldas,440888019.6000000238,37385449.9200000018,403502569.6000000238,1996.1575490000,2088.4870350000,1996.1575490000,,,,,,,,,,,,,,,,,,,1987.65997661834
"73347",Herveo,322.53847451300,,1,2250,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Tolima,322538474.5000000000,327111.8006000000,322211362.6000000238,2713.4384440000,2300.3279900000,2713.4384440000,,,,,,,,,,,,,,,,,,,2713.85335646415
"73270",Falan,181.19798474000,,1,930,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Tolima,181197984.5000000000,519673.5083000000,180678310.9000000060,882.3658555000,974.8423940000,882.3658555000,,,,,,,,,,,,,,,,,,,882.104450088885
"25200",Cogua,132.70127930500,,1,2620,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,132701279.2000000030,754313.9682000000,131946965.2000000030,2918.9081470000,2626.9479080000,2918.9081470000,,,,,,,,,,,,,,,,,,,2920.54678617005
"17616",Risaralda,89.90593397620,,1,1700,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caldas,89905933.9500000030,359706.9114000000,89546227.0300000012,1242.0446070000,1730.3702360000,1242.0446070000,,,,,,,,,,,,,,,,,,,1240.18591216248
"85410",Tauramena,2380.17369698000,,1,475,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Casanare,2380173696.0000000000,3895179.3590000002,2376278516.0000000000,315.9206427000,456.6686109000,315.9206427000,,,,,,,,,,,,,,,,,,,315.691413954412
"27660",San José Del Palmar,1582.52436377000,Decreto No. 0052 de 1948,1,2500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Chocó,1582524363.0000000000,166124.1109000000,1582358238.0000000000,1294.5940070000,1085.1771530000,1294.5940070000,,,,,,,,,,,,,,,,,,,1294.61771765782
"25862",Vergara,144.49245868600,,1,1350,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,144492458.5000000000,251402.9256000000,144241055.5000000000,1389.6811520000,1555.7136320000,1389.6811520000,,,,,,,,,,,,,,,,,,,1389.41675360142
"25489",Nimaima,59.43884376530,Ordenanza No. 30 de 1904,1,1175,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,59438843.7500000000,152926.3683000000,59285917.3800000027,1066.6683310000,1102.3491640000,1066.6683310000,,,,,,,,,,,,,,,,,,,1066.58129218073
"15514",Páez,338.40819423700,Ordenanza No. 38 de 1962,1,1500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,338408194.1000000238,603778.2618000000,337804415.8000000119,1434.0684570000,1301.0416480000,1434.0684570000,,,,,,,,,,,,,,,,,,,1434.31955902236
"15511",Pachavita,66.57743066160,,1,2000,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,66577430.6400000006,324363.5241000000,66253067.1000000015,2044.7487740000,1986.1902340000,2044.7487740000,,,,,,,,,,,,,,,,,,,2045.04973039133
"27205",Condoto,467.88642397500,,1,50,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Chocó,467886423.8000000119,1187847.5170000000,466698576.1000000238,295.2512180000,67.2921480500,295.2512180000,,,,,,,,,,,,,,,,,,,295.843297821303
"85230",Orocué,4739.87721130000,,1,131,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Casanare,4739877211.0000000000,2631935.9190000002,4737245275.0000000000,145.9399591000,130.9345391000,145.9399591000,,,,,,,,,,,,,,,,,,,145.948422628713
"25772",Suesca,173.01882049000,,1,2600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,173018820.4000000060,1040437.6830000000,171978382.5000000000,2823.8652320000,2584.6150720000,2823.8652320000,,,,,,,,,,,,,,,,,,,2825.33142849993
"15455",Miraflores,258.23948491600,,1,1523,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,258239484.9000000060,952364.9331000000,257287119.9000000060,2071.2676260000,1521.1415020000,2071.2676260000,,,,,,,,,,,,,,,,,,,2073.28447062101
"25183",Chocontá,299.65600373900,,1,2656,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,299656003.6000000238,1574152.6440000001,298081850.8000000119,2824.5001680000,2656.4119090000,2824.5001680000,,,,,,,,,,,,,,,,,,,2825.39234172459
"66045",Apía,149.97960973600,,1,1619,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Risaralda,149979609.5000000000,746344.5196000000,149233264.9000000060,1911.8574220000,1616.3962710000,1911.8574220000,,,,,,,,,,,,,,,,,,,1913.35928087988
"25851",Útica,91.99412620890,,1,500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,91994126.2000000030,2968589.8820000002,89025536.3100000024,761.3786712000,516.1148587000,761.3786712000,,,,,,,,,,,,,,,,,,,769.510387613831
"27580",Rio Iró,325.21630711900,Ordenanza No. 015 de 2000,1,158,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Chocó,325216307.1000000238,238913.2440000000,324977393.8000000119,313.0716793000,122.8169918000,313.0716793000,,,,,,,,,,,,,,,,,,,313.211543162313
"17486",Neira,369.19936572200,,1,1965,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caldas,369199365.6000000238,898197.2831000000,368301168.3000000119,1977.7944730000,1953.8673490000,1977.7944730000,,,,,,,,,,,,,,,,,,,1977.8531186862
"15172",Chinavita,136.13765639200,,1,1757,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,136137656.3000000119,423928.8302000001,135713727.4000000060,2333.1340610000,1763.4422500000,2333.1340610000,,,,,,,,,,,,,,,,,,,2334.91746921859
"25398",La Peña,128.33834507900,,1,1230,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,128338345.0000000000,183566.2733000000,128154778.7000000030,1078.8024160000,1236.4546420000,1078.8024160000,,,,,,,,,,,,,,,,,,,1078.5617903372
"17042",Anserma,209.15969799000,,1,1765,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caldas,209159697.9000000060,2133592.6480000000,207026105.0000000000,1315.6237630000,1751.1195190000,1315.6237630000,,,,,,,,,,,,,,,,,,,1311.16219373435
"27361",Istmina,1881.08165145000,,1,47,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Chocó,1881081651.0000000000,3053258.8620000002,1878028392.0000000000,71.7714746900,57.5272203600,71.7714746900,,,,,,,,,,,,,,,,,,,71.7944143874433
"73283",Fresno,219.55672679100,,1,1478,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Tolima,219556726.5000000000,1427716.2030000000,218129010.0000000000,1443.2254480000,1486.2980060000,1443.2254480000,,,,,,,,,,,,,,,,,,,1442.94154577865
"25513",Pacho,402.14740600100,,1,1791,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,402147406.0000000000,4157108.9040000001,397990297.0000000000,2145.3406060000,1788.8601130000,2145.3406060000,,,,,,,,,,,,,,,,,,,2149.06552966162
"15090",Berbeo,57.90361948160,Ordenanza No. 28 de 1913,1,1525,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,57903619.4600000009,144888.7047000000,57758730.7500000000,1615.3714240000,1338.8063460000,1615.3714240000,,,,,,,,,,,,,,,,,,,1616.06385540295
"15842",Úmbita,145.84450274200,,1,2500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,145844502.5000000000,477480.3609000000,145367022.0000000000,2690.8791350000,2474.1715830000,2690.8791350000,,,,,,,,,,,,,,,,,,,2691.53801385728
"15660",San Eduardo,109.25946076800,Ordenanza No. 13 de 1965,1,1950,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,109259460.7000000030,298524.8139000000,108960935.7000000030,2046.3470100000,1706.7557930000,2046.3470100000,,,,,,,,,,,,,,,,,,,2047.27499976745
