,DEPARTAMENTO,nombre,latitud,longitud,altitud,ThermalLevelValue
3681,Nariño,BUESACO [52040040],1.40416667,-77.14972222,220,"Cálido, T>=24°C, <=800meter"
3086,Bolívar,CALAMAR [29030030],10.23333333,-74.91666667,10,"Cálido, T>=24°C, <=800meter"
3536,Bolívar,SAN ESTANISLAO [29030050],10.40411111,-75.16183333,20,"Cálido, T>=24°C, <=800meter"
854,Santander,CONFINES [24010230],6.35527778,-73.23972222,1523,"Templado, 24°C>T>18°C, <=1800meter"
910,Antioquia,PUERTO BERRIO [23090040],6.5,-74.4,125,"Cálido, T>=24°C, <=800meter"
948,Santander,CARCASI [24030320],6.6275,-72.63,224,"Cálido, T>=24°C, <=800meter"
2882,Atlantico,MANATI [29030020],10.45,-74.96666667,8,"Cálido, T>=24°C, <=800meter"
2583,La Guajira,DIBULLA [15030010],11.27522222,-73.31219444,5,"Cálido, T>=24°C, <=800meter"
882,Santander,PARAMO [24020090],6.41666667,-73.16666667,1353,"Templado, 24°C>T>18°C, <=1800meter"
983,Santander,CEPITA [24030300],6.75305556,-72.975,600,"Cálido, T>=24°C, <=800meter"
862,Santander,CHIMA [24010220],6.355,-73.36833333,190,"Cálido, T>=24°C, <=800meter"
2021,Huila,SANTA MARIA [21120020],2.9375,-75.58666667,1315,"Templado, 24°C>T>18°C, <=1800meter"
570,Córdoba,CHIMA [13070300],9.15,-75.61666667,30,"Cálido, T>=24°C, <=800meter"
3077,Santander,TABLAZO EL [24067010],7.03888889,-73.34083333,192,"Cálido, T>=24°C, <=800meter"
1286,Boyacá,TIBANA [35070040],5.31527778,-73.39594444,2115,"Frío, 18°C>T>12°C, <=2800meter"
1340,Cundinamarca,CABRERA [21190090],3.98697222,-74.48355556,1900,"Frío, 18°C>T>12°C, <=2800meter"
664,Bolívar,ESPERANZA LA [25021340],9.24916667,-74.73611111,18,"Cálido, T>=24°C, <=800meter"
1435,Tolima,CUNDAY [21160030],4.06638889,-74.68761111,448,"Cálido, T>=24°C, <=800meter"
2781,Santander,TOPE EL [24030330],6.93972222,-72.93166667,250,"Cálido, T>=24°C, <=800meter"
2936,Norte de Santander,SILOS [37010070],7.2075,-72.75333333,2765,"Frío, 18°C>T>12°C, <=2800meter"
2736,Sucre,TOLU [13090070],9.51916667,-75.59111111,2,"Cálido, T>=24°C, <=800meter"
2647,Sucre,SINCELEJO [25020130],9.30816667,-75.40683333,200,"Cálido, T>=24°C, <=800meter"
4323,Córdoba,SAHAGUN - AUT [25020140],8.94999722,-75.45,60,"Cálido, T>=24°C, <=800meter"
3264,Bolívar,ARJONA [29030040],10.25027778,-75.35444444,60,"Cálido, T>=24°C, <=800meter"
3334,Norte de Santander,CAMPO HERMOSO [37020030],7.09888889,-72.30027778,1660,"Templado, 24°C>T>18°C, <=1800meter"
2068,Tolima,ROVIRA 1 [21180180],4.23333333,-75.25,950,"Templado, 24°C>T>18°C, <=1800meter"
961,Santander,MOLAGAVITA [24030340],6.67166667,-72.81138889,2150,"Frío, 18°C>T>12°C, <=2800meter"
384,Chocó,PINON EL [11020050],5.75766667,-76.25086111,715,"Cálido, T>=24°C, <=800meter"
1274,Tolima,SANTA ISABEL [21240040],4.7,-75.1,2500,"Frío, 18°C>T>12°C, <=2800meter"
1014,Chocó,CARMEN DE ATRATO [11020010],5.90852778,-76.14208333,1850,"Frío, 18°C>T>12°C, <=2800meter"
1666,Valle del Cauca,RIOFRIO [26087030],4.13333333,-76.26666667,936,"Templado, 24°C>T>18°C, <=1800meter"
1223,Huila,ALGECIRAS-HACIENDA SATI [21100020],2.55,-75.31666667,1100,"Templado, 24°C>T>18°C, <=1800meter"
1713,Huila,VENADO EL [21140010],3.29158333,-74.90397222,584,"Cálido, T>=24°C, <=800meter"
3942,Tolima,HATO VIEJO [22077020],4.15,-75.26666667,620,"Cálido, T>=24°C, <=800meter"
1387,Cundinamarca,PAIME [23120240],5.37138889,-74.15463889,138,"Cálido, T>=24°C, <=800meter"
1329,Huila,YAGUARA [21080030],2.66961111,-75.52886111,600,"Cálido, T>=24°C, <=800meter"
3974,Cauca,SANTA LETICIA [21050270],2.35,-76.23333333,2310,"Frío, 18°C>T>12°C, <=2800meter"
824,Santander,OIBA [24010240],6.2625,-73.30333333,1400,"Templado, 24°C>T>18°C, <=1800meter"
1122,Huila,GIGANTE 1 [21060030],2.4,-75.55,1332,"Templado, 24°C>T>18°C, <=1800meter"
3707,Huila,RESINA [21030030],1.91666667,-75.7,1915,"Frío, 18°C>T>12°C, <=2800meter"
2498,Caquetá,PLANTAS FLORENCIA [44030010],1.63333333,-75.61666667,270,"Cálido, T>=24°C, <=800meter"
2822,Bolívar,ZAMBRANO [29010050],9.69944444,-74.81555556,15,"Cálido, T>=24°C, <=800meter"
1923,Huila,BARAYA [21110070],3.15033333,-75.05733333,615,"Cálido, T>=24°C, <=800meter"
3658,Huila,PITALITO [21010030],1.86666667,-76.01666667,1320,"Templado, 24°C>T>18°C, <=1800meter"
1327,Cauca,BELALCAZAR [21050070],2.657,-75.97497222,1439,"Templado, 24°C>T>18°C, <=1800meter"
328,Tolima,LA PLAYA - AUT [21197030],4.19225,-74.50072222,750,"Cálido, T>=24°C, <=800meter"
2316,Huila,AGRADO [21040010],2.25,-75.76666667,905,"Templado, 24°C>T>18°C, <=1800meter"
2221,Huila,PITA LA [21060040],2.20202778,-75.54858333,1330,"Templado, 24°C>T>18°C, <=1800meter"
2217,Huila,ARGENTINA LA [21050060],2.19905556,-75.97227778,1500,"Templado, 24°C>T>18°C, <=1800meter"
3735,Huila,ALTAMIRA [21020020],2.06666667,-75.8,180,"Cálido, T>=24°C, <=800meter"
4105,Huila,ACEVEDO ICEL [21030040],1.83333333,-75.86666667,1350,"Templado, 24°C>T>18°C, <=1800meter"
2385,Huila,TESALIA 1 [21050100],2.48333333,-75.71666667,990,"Templado, 24°C>T>18°C, <=1800meter"
3058,Córdoba,CANALETE [12040020],8.78694444,-76.23555556,40,"Cálido, T>=24°C, <=800meter"
2479,Nariño,UNION LA [52030030],1.58305556,-77.13266667,1745,"Templado, 24°C>T>18°C, <=1800meter"
3483,Magdalena,CENIZO EL [29067020],10.68333333,-74.03333333,450,"Cálido, T>=24°C, <=800meter"
2391,Boyacá,DUITAMA [24030350],5.83008333,-73.04461111,2540,"Frío, 18°C>T>12°C, <=2800meter"
4088,Putumayo,MOCOA [44010010],1.18333333,-76.66666667,579,"Cálido, T>=24°C, <=800meter"
365,Boyacá,ALMEIDA [35070260],4.97083333,-73.37986111,1954,"Frío, 18°C>T>12°C, <=2800meter"
3226,Córdoba,TRES PIEDRAS [13050040],8.45,-75.96666667,30,"Cálido, T>=24°C, <=800meter"
1277,Bogotá,ELDORADO DIDACTICA [21205520],4.7,-74.15,2546,"Frío, 18°C>T>12°C, <=2800meter"
3241,Sucre,MAJAGUAL [25020340],8.53333333,-74.65,25,"Cálido, T>=24°C, <=800meter"
2319,Tolima,DOLORES [21150010],3.53333333,-74.88333333,1945,"Frío, 18°C>T>12°C, <=2800meter"
2911,Córdoba,TIERRALTA [13030010],8.18666667,-76.05305556,100,"Cálido, T>=24°C, <=800meter"
2238,Tolima,PINALITO HACIENDA [21160050],3.67172222,-74.84297222,827,"Templado, 24°C>T>18°C, <=1800meter"
936,Boyacá,CHISCAS [24030360],6.53333333,-72.5,2480,"Frío, 18°C>T>12°C, <=2800meter"
1024,Santander,GAMBITA [24010250],5.95,-73.33333333,1900,"Frío, 18°C>T>12°C, <=2800meter"
2154,Tolima,ACO [21160040],3.74625,-74.81094444,378,"Cálido, T>=24°C, <=800meter"
2608,Antioquia,CAUCASIA [25021390],8.0,-75.2,70,"Cálido, T>=24°C, <=800meter"
2103,Huila,POTOSI [21110090],3.38713889,-75.16925,400,"Cálido, T>=24°C, <=800meter"
2168,Tolima,BOQUERON [21167020],3.75,-74.9,340,"Cálido, T>=24°C, <=800meter"
425,Atlantico,JUAN DE ACOSTA [29040400],10.83333333,-75.03333333,20,"Cálido, T>=24°C, <=800meter"
410,Atlantico,POLONUEVO [29040080],10.779,-74.85791667,80,"Cálido, T>=24°C, <=800meter"
3472,Atlantico,PONEDERA [29040070],10.64177778,-74.77072222,8,"Cálido, T>=24°C, <=800meter"
1708,Chocó,PINON EL [11027060],5.73333333,-76.36666667,1350,"Templado, 24°C>T>18°C, <=1800meter"
2475,Putumayo,BALSAYACO [47010020],1.11788889,-76.98127778,270,"Cálido, T>=24°C, <=800meter"
3475,Magdalena,CENIZO EL [29060060],10.65161111,-74.07322222,450,"Cálido, T>=24°C, <=800meter"
1299,Cundinamarca,CAPARRAPI [23060110],5.35219444,-74.49477778,1270,"Templado, 24°C>T>18°C, <=1800meter"
3479,Cesar,ATANQUEZ [28010360],10.69733333,-73.35305556,800,"Cálido, T>=24°C, <=800meter"
2990,Cesar,SANTA TERESA HACIENDA [28020440],9.91702778,-73.28613889,80,"Cálido, T>=24°C, <=800meter"
3255,Bolívar,MARIA LA BAJA [29030060],9.98333333,-75.3,10,"Cálido, T>=24°C, <=800meter"
1111,Cauca,PURACE [26010030],2.38086111,-76.45477778,2652,"Frío, 18°C>T>12°C, <=2800meter"
2833,Sucre,SAN ONOFRE [13090020],9.75416667,-75.53805556,55,"Cálido, T>=24°C, <=800meter"
3214,Córdoba,PLANETA RICA [25021550],8.41666667,-75.56666667,90,"Cálido, T>=24°C, <=800meter"
3213,Córdoba,VERACRUZ HACIENDA [25020170],8.41666667,-75.56666667,90,"Cálido, T>=24°C, <=800meter"
3528,Sucre,SAN MARCOS [25020160],8.63333333,-75.13333333,60,"Cálido, T>=24°C, <=800meter"
697,La Guajira,CUESTECITA [15060020],11.19738889,-72.61180556,93,"Cálido, T>=24°C, <=800meter"
2549,Putumayo,PUERTO ASIS [47010030],0.47361111,-76.48022222,260,"Cálido, T>=24°C, <=800meter"
1915,Tolima,MARANONES [21215090],4.21666667,-74.93333333,370,"Cálido, T>=24°C, <=800meter"
1459,Cundinamarca,UBALA [35060180],4.75238889,-73.52858333,1929,"Frío, 18°C>T>12°C, <=2800meter"
1023,Boyacá,PUERTO BOYACA [23110010],5.95,-74.6,350,"Cálido, T>=24°C, <=800meter"
2607,Córdoba,ANGOSTURA DE URRA [13037010],8.0,-76.25,77,"Cálido, T>=24°C, <=800meter"
710,Córdoba,TUCURA [13010020],7.93333333,-76.26666667,120,"Cálido, T>=24°C, <=800meter"
2846,Cesar,PLAYAS LAS HACIENDA [28020080],9.84808333,-73.46219444,60,"Cálido, T>=24°C, <=800meter"
1770,Tolima,PAYANDE [21217070],4.30138889,-75.09013889,562,"Cálido, T>=24°C, <=800meter"
93,Tolima,PIEDRAS DE COBRE  - AUT [22057010],3.90838889,-75.10327778,3452,"Muy Frío, 12°C>T>6°C, <=3700meter"
2061,Tolima,PAVO REAL [21187020],4.2225,-75.19808333,734,"Cálido, T>=24°C, <=800meter"
1252,Tolima,SAN ANTONIO [22060040],3.91666667,-75.48333333,1500,"Templado, 24°C>T>18°C, <=1800meter"
2770,Santander,CHUCURI [23130010],6.87777778,-74.03138889,100,"Cálido, T>=24°C, <=800meter"
3128,Santander,PARROQUIA LA [24060010],7.07638889,-73.32777778,267,"Cálido, T>=24°C, <=800meter"
3129,Santander,PARROQUIA LA [24060070],7.07638889,-73.32777778,267,"Cálido, T>=24°C, <=800meter"
1164,Tolima,LOZANIA [21160060],3.88333333,-74.78333333,380,"Cálido, T>=24°C, <=800meter"
2214,Boyacá,GARAGOA [35070080],5.07886111,-73.36852778,1700,"Templado, 24°C>T>18°C, <=1800meter"
3169,Santander,CACHIRI [23190200],7.48333333,-73.01666667,1967,"Frío, 18°C>T>12°C, <=2800meter"
4285,Antioquia,PUERTO VALDIVIA - AUT [26237040],7.29,-75.4,129,"Cálido, T>=24°C, <=800meter"
3223,Norte de Santander,TEORAMA [16050190],8.43333333,-73.3,160,"Cálido, T>=24°C, <=800meter"
1253,Tolima,VILLARRICA [21160070],3.93291667,-74.60927778,136,"Cálido, T>=24°C, <=800meter"
2294,Tolima,VILLAHERMOSA [21250120],5.01685278,-75.11761111,269,"Cálido, T>=24°C, <=800meter"
2250,Tolima,CHAPARRAL [22060050],3.71666667,-75.46666667,880,"Templado, 24°C>T>18°C, <=1800meter"
2178,Tolima,COLACHE HACIENDA [22050030],3.79547222,-75.19563889,384,"Cálido, T>=24°C, <=800meter"
808,Santander,LANDAZURI [23120090],6.21666667,-73.81666667,185,"Cálido, T>=24°C, <=800meter"
935,Santander,PUERTO ARAUJO [23120070],6.53333333,-74.11666667,160,"Cálido, T>=24°C, <=800meter"
82,Tolima,PURIFICACION - AUT [21137010],3.84952778,-74.93577778,306,"Cálido, T>=24°C, <=800meter"
406,Santander,ALBANIA [23120100],5.78333333,-73.91666667,1925,"Frío, 18°C>T>12°C, <=2800meter"
1884,Boyacá,BORBUR 1 [23120080],5.65,-74.06666667,830,"Templado, 24°C>T>18°C, <=1800meter"
2623,Norte de Santander,PAJARITO [16027070],8.01666667,-72.6,150,"Cálido, T>=24°C, <=800meter"
788,Santander,SUSA [24030370],6.1885,-72.83483333,380,"Cálido, T>=24°C, <=800meter"
3849,Cundinamarca,LA BOYERA AUT,5.303,-73.85133333,2610,"Frío, 18°C>T>12°C, <=2800meter"
1334,Huila,ARROLIMA [21100150],2.65,-75.35,500,"Cálido, T>=24°C, <=800meter"
3947,Meta,SALINAS DE UPIN [35035030],4.3,-73.56666667,450,"Cálido, T>=24°C, <=800meter"
1280,Bogotá,RAD.DORADO - AUT [21206130],4.70558333,-74.15066667,2546,"Frío, 18°C>T>12°C, <=2800meter"
2252,Meta,SAN MARTIN [35010220],3.71666667,-73.7,540,"Cálido, T>=24°C, <=800meter"
3448,Cesar,TAMALAMEQUE [25020090],8.86038889,-73.81544444,20,"Cálido, T>=24°C, <=800meter"
2909,Cesar,PUERTO MOSQUITO [23210010],8.185,-73.75527778,90,"Cálido, T>=24°C, <=800meter"
456,Cesar,PAILITAS [25020200],8.95,-73.63333333,74,"Cálido, T>=24°C, <=800meter"
1632,Tolima,PUENTE KM 85 EL [21250150],4.93333333,-74.83333333,396,"Cálido, T>=24°C, <=800meter"
3402,Norte de Santander,ASPASICA [16040030],8.28333333,-73.2,1620,"Templado, 24°C>T>18°C, <=1800meter"
39,Cauca,ANGOSTURA RIO MICAY [53077010],2.80122222,-77.24102778,120,"Cálido, T>=24°C, <=800meter"
1336,Cauca,HONDURAS [53070010],2.66666667,-77.26666667,200,"Cálido, T>=24°C, <=800meter"
125,Cundinamarca,LA BOYERA - AUT [24015110],5.30380556,-73.85175,2610,"Frío, 18°C>T>12°C, <=2800meter"
3779,Cauca,PUERTO LOPEZ [53070030],2.84527778,-77.24897222,80,"Cálido, T>=24°C, <=800meter"
1581,Cundinamarca,ISLA DEL SANTUARIO [24011100],5.46727778,-73.73480556,2580,"Frío, 18°C>T>12°C, <=2800meter"
3991,Nariño,CRUZ LA 1 [52030070],1.6,-76.98333333,2248,"Frío, 18°C>T>12°C, <=2800meter"
1346,Tolima,DIAMANTE EL [22077030],4.02219444,-75.56872222,2334,"Frío, 18°C>T>12°C, <=2800meter"
1802,Cundinamarca,CAPTACION-BOCATOMA [23067010],5.5,-74.58333333,291,"Cálido, T>=24°C, <=800meter"
2419,Cundinamarca,SAN JORGE GRANJA [21205720],4.50575,-74.18927778,2900,"Muy Frío, 12°C>T>6°C, <=3700meter"
1606,Tolima,GARCIA HACIENDA [21250190],4.85,-74.9,410,"Cálido, T>=24°C, <=800meter"
3325,Córdoba,TURIPANA [13075030],8.83952778,-75.80188889,20,"Cálido, T>=24°C, <=800meter"
3688,Huila,SAN JOSE DE ISNOS [21010050],1.93158333,-76.21491667,1720,"Templado, 24°C>T>18°C, <=1800meter"
2904,Norte de Santander,CANTINA LA [16050070],8.16666667,-73.3,1250,"Templado, 24°C>T>18°C, <=1800meter"
3013,Norte de Santander,BROTARE [16050170],8.40055556,-73.42333333,1545,"Templado, 24°C>T>18°C, <=1800meter"
3698,Caquetá,PUERTO RICO [46030010],1.96666667,-75.25,400,"Cálido, T>=24°C, <=800meter"
2494,Nariño,CANADA LA [52037010],1.66566667,-77.01472222,1750,"Templado, 24°C>T>18°C, <=1800meter"
418,Magdalena,SAN PABLO [29067030],10.81666667,-74.03333333,900,"Templado, 24°C>T>18°C, <=1800meter"
1970,Cundinamarca,SANTA ROSA D UBALA 1 [35060040],4.81666667,-73.4,1570,"Templado, 24°C>T>18°C, <=1800meter"
411,Magdalena,SAN PABLO [29060070],10.80819444,-74.02680556,800,"Cálido, T>=24°C, <=800meter"
2246,Meta,IRACA GRANJA [35015020],3.68333333,-73.7,400,"Cálido, T>=24°C, <=800meter"
4134,Chocó,RIOSUCIO [11120040],7.43944444,-77.11527778,8,"Cálido, T>=24°C, <=800meter"
1706,Boyacá,SOTAQUIRA [24030380],5.74966111,-73.23492306,2860,"Muy Frío, 12°C>T>6°C, <=3700meter"
37,Huila,PUENTE SANTANDER [21097070],2.94261111,-75.30852778,431,"Cálido, T>=24°C, <=800meter"
1457,Meta,PUERTO LOPEZ [35010010],4.10502778,-72.9365,182,"Cálido, T>=24°C, <=800meter"
3935,Tolima,CANAL GUALANDAY [21217080],4.25,-75.01666667,453,"Cálido, T>=24°C, <=800meter"
1307,Casanare,YOPAL [35210020],5.35,-72.4,320,"Cálido, T>=24°C, <=800meter"
1704,Casanare,TABLON DE TAMARA [35230030],5.74719444,-72.103,350,"Cálido, T>=24°C, <=800meter"
3978,Casanare,TAURAMENA [35190080],5.02725778,-72.86984056,460,"Cálido, T>=24°C, <=800meter"
3909,Santander,CARMEN EL [23140030],6.69638889,-73.51,805,"Templado, 24°C>T>18°C, <=1800meter"
716,Norte de Santander,VALE  MONTEVIDE [16020300],7.95,-72.6,200,"Cálido, T>=24°C, <=800meter"
3495,Cesar,LIBANO EL HACIENDA [28025010],10.03333333,-73.25,180,"Cálido, T>=24°C, <=800meter"
3670,Vaupes,INMAR [42105010],0.93333333,-69.83333333,183,"Cálido, T>=24°C, <=800meter"
2828,Norte de Santander,PUERTO RICO [16020360],8.1,-72.46666667,125,"Cálido, T>=24°C, <=800meter"
2917,Norte de Santander,PALMA LA [16020240],8.2,-72.55,78,"Cálido, T>=24°C, <=800meter"
2951,Norte de Santander,PUERTO LEON [16020350],8.35,-72.45,60,"Cálido, T>=24°C, <=800meter"
1536,Tolima,GIRARDOT  1 [21187040],4.28333333,-74.81666667,257,"Cálido, T>=24°C, <=800meter"
1860,Tolima,TRIUNFO EL HACIENDA [21250350],4.86666667,-74.8,400,"Cálido, T>=24°C, <=800meter"
2058,Huila,NEIVA GRANJA [21115040],2.95,-75.3,438,"Cálido, T>=24°C, <=800meter"
1824,Boyacá,SAN AGUSTIN [35087010],4.85941667,-73.23341667,416,"Cálido, T>=24°C, <=800meter"
2459,Magdalena,PALOMINO [15030020],11.24416667,-73.57388889,30,"Cálido, T>=24°C, <=800meter"
1341,Meta,ACACIAS [35010020],3.99463889,-73.76558333,525,"Cálido, T>=24°C, <=800meter"
3274,Cesar,CONVENCION HACIENDA [28030030],10.28333333,-73.43333333,80,"Cálido, T>=24°C, <=800meter"
1980,Valle del Cauca,BOLIVAR [26110040],4.34294444,-76.19044444,972,"Templado, 24°C>T>18°C, <=1800meter"
3270,Magdalena,AURORA LA [28047010],10.27686111,-73.97780556,150,"Cálido, T>=24°C, <=800meter"
1141,Cauca,TOTORO [26027080],2.51247222,-76.40377778,2551,"Frío, 18°C>T>12°C, <=2800meter"
1315,Cauca,CORTIJO EL [26027090],2.62338889,-76.35855556,257,"Cálido, T>=24°C, <=800meter"
2367,Cauca,MALVASA [26027240],2.47075,-76.33677778,2977,"Muy Frío, 12°C>T>6°C, <=3700meter"
3417,Cesar,ESPERANZA LA HACIENDA [28020150],10.02997222,-73.66883333,60,"Cálido, T>=24°C, <=800meter"
1897,Cundinamarca,SUSUMUCO [35020020],4.19616667,-73.77191667,10,"Cálido, T>=24°C, <=800meter"
2093,Valle del Cauca,Buchitolo [26077060],3.37416667,-76.34972222,13,"Cálido, T>=24°C, <=800meter"
4286,Antioquia,LA PINTADA [26187110],5.73,-75.61,1870,"Frío, 18°C>T>12°C, <=2800meter"
1207,Caldas,IRRA  - AUT [26167070],5.26830556,-75.66419444,766,"Cálido, T>=24°C, <=800meter"
3983,Caldas,PINTADO EL [26167020],5.25,-75.61666667,750,"Cálido, T>=24°C, <=800meter"
3921,Valle del Cauca,ICA-BALBOA [26095110],3.93333333,-76.3,960,"Templado, 24°C>T>18°C, <=1800meter"
2435,Caldas,RETIRO EL [26157020],5.12677778,-75.67119444,848,"Templado, 24°C>T>18°C, <=1800meter"
1204,RIsaralda,IRRA [26170250],5.26666667,-75.66666667,785,"Cálido, T>=24°C, <=800meter"
2082,Boyacá,PASADENA [24015170],5.68333333,-73.6,2133,"Frío, 18°C>T>12°C, <=2800meter"
2360,Tolima,AEROPUERTO MARIQUITA [23015040],5.20972222,-74.88638889,475,"Cálido, T>=24°C, <=800meter"
1617,Caldas,MARIA LA [26160160],5.5875,-75.5775,1480,"Templado, 24°C>T>18°C, <=1800meter"
2293,Boyacá,JUNTAS LAS [35070090],5.01666667,-73.38333333,1550,"Templado, 24°C>T>18°C, <=1800meter"
2458,Boyacá,CAMP BUENAVISTA [35080030],5.18372222,-73.08672222,1370,"Templado, 24°C>T>18°C, <=1800meter"
2028,Boyacá,CHIVOR [35070190],4.88636111,-73.36673611,1850,"Frío, 18°C>T>12°C, <=2800meter"
391,Caldas,PINTADA LA [26180130],5.75,-75.6,650,"Cálido, T>=24°C, <=800meter"
1105,Caldas,ARAUCA [26150060],5.10852778,-75.70166667,917,"Templado, 24°C>T>18°C, <=1800meter"
1998,Boyacá,U P T C [24035130],5.5430775,-73.36081306,2690,"Frío, 18°C>T>12°C, <=2800meter"
1826,Boyacá,PIEDRA CAMPANA [35080080],4.86038889,-73.23408333,450,"Cálido, T>=24°C, <=800meter"
379,Boyacá,SOMONDOCO [35070100],4.98347222,-73.43305556,1600,"Templado, 24°C>T>18°C, <=1800meter"
375,Boyacá,ALMEIDA [35070140],4.96666667,-73.38333333,1910,"Frío, 18°C>T>12°C, <=2800meter"
2292,Cundinamarca,MANTA [35070360],5.01666667,-73.55,1890,"Frío, 18°C>T>12°C, <=2800meter"
373,Boyacá,GUAYATA [35070150],4.96666667,-73.48333333,1580,"Templado, 24°C>T>18°C, <=1800meter"
1094,Boyacá,TENZA [35070280],5.08333333,-73.41666667,1507,"Templado, 24°C>T>18°C, <=1800meter"
1095,Boyacá,TENZA [35070250],5.08333333,-73.41666667,1507,"Templado, 24°C>T>18°C, <=1800meter"
1082,Boyacá,TENZA [35070300],5.08333333,-73.41666667,1507,"Templado, 24°C>T>18°C, <=1800meter"
2160,Tolima,BOQUERON [21160080],3.75380556,-74.90088889,337,"Cálido, T>=24°C, <=800meter"
1624,Cundinamarca,FLORESTA LA [21200840],4.85,-73.78333333,2940,"Muy Frío, 12°C>T>6°C, <=3700meter"
1259,Cundinamarca,GACHALA [35060090],4.69052778,-73.52291667,1733,"Templado, 24°C>T>18°C, <=1800meter"
2729,Cesar,ASTREA [25020220],9.49294444,-73.97288889,50,"Cálido, T>=24°C, <=800meter"
3570,Atlantico,PIOJO [14010010],10.74611111,-75.10797222,320,"Cálido, T>=24°C, <=800meter"
1497,Cundinamarca,GAMA 1 [35060060],4.76666667,-73.61666667,2140,"Frío, 18°C>T>12°C, <=2800meter"
1093,Cundinamarca,BELEN [35070370],5.08333333,-73.56666667,1630,"Templado, 24°C>T>18°C, <=1800meter"
1743,Cundinamarca,JUNIN [35060050],4.79222222,-73.66872222,2323,"Frío, 18°C>T>12°C, <=2800meter"
2849,Cesar,CASACARA [28027010],9.83333333,-73.28333333,50,"Cálido, T>=24°C, <=800meter"
1343,Tolima,RONCESVALLES [22070010],4.00663889,-75.60775,2581,"Frío, 18°C>T>12°C, <=2800meter"
3028,Cesar,MATILDE LA [28027020],10.16561111,-73.25833333,114,"Cálido, T>=24°C, <=800meter"
3373,Norte de Santander,ESPERANZA LA [16010290],7.56666667,-72.53333333,1760,"Templado, 24°C>T>18°C, <=1800meter"
3510,Cesar,CHIMILAIMA [28040200],10.06666667,-73.76666667,120,"Cálido, T>=24°C, <=800meter"
3199,Cesar,CENTENARIO HACIENDA [28020500],9.93333333,-73.26666667,110,"Cálido, T>=24°C, <=800meter"
2994,Cesar,VILLA AMINTA HACIENDA [28020260],9.88333333,-73.35,80,"Cálido, T>=24°C, <=800meter"
4013,Cesar,LLANOS LOS [28020230],9.73333333,-73.3,100,"Cálido, T>=24°C, <=800meter"
3507,Cesar,FLORES LAS [28027030],10.09652778,-73.24352778,112,"Cálido, T>=24°C, <=800meter"
1397,Cundinamarca,UBALA [35067020],4.75,-73.53333333,1920,"Frío, 18°C>T>12°C, <=2800meter"
2989,Cesar,SANTA TERESA [28027040],9.91594444,-73.28369444,80,"Cálido, T>=24°C, <=800meter"
667,Magdalena,MINCA [15010010],11.14083333,-74.12,640,"Cálido, T>=24°C, <=800meter"
3247,Cesar,PATILLAL [28010090],10.70386111,-73.21161111,450,"Cálido, T>=24°C, <=800meter"
1312,Cesar,PUENTE SALGUERO  - AUT [28037030],10.38411111,-73.23247222,113,"Cálido, T>=24°C, <=800meter"
1502,Cundinamarca,UBALA [35067030],4.78022222,-73.49183333,1920,"Frío, 18°C>T>12°C, <=2800meter"
3286,Cesar,PUENTE CALLAO [28037010],10.36288889,-73.31736111,120,"Cálido, T>=24°C, <=800meter"
3268,Cesar,CONVENCION HACIENDA [28037020],10.26783333,-73.41713889,104,"Cálido, T>=24°C, <=800meter"
822,Chocó,PANAMERICANA [56015010],6.22333333,-77.40444444,4,"Cálido, T>=24°C, <=800meter"
1438,Huila,BETANIA [21097060],2.76666667,-75.36666667,492,"Cálido, T>=24°C, <=800meter"
2997,Cesar,GUAIMARAL [28030070],9.9,-73.65,50,"Cálido, T>=24°C, <=800meter"
3038,Cesar,MARIA ANGOLA [28030060],10.16666667,-73.6,80,"Cálido, T>=24°C, <=800meter"
3538,Cesar,PUEBLO BELLO [28040010],10.41463889,-73.58502778,10,"Cálido, T>=24°C, <=800meter"
