,DEPARTAMENTO,nombre,latitud,longitud,altitud,ThermalLevelValue
430,Santander,NO HAY COMO DIOS [23187210],7.7,-73.8,79,"Cálido, T>=24°C, <=800meter"
1689,Meta,LOS MICOS [32070030],3.31638889,-73.89216667,500,"Cálido, T>=24°C, <=800meter"
1444,Meta,CAÑO BLANCO [32070020],3.25,-73.51666667,240,"Cálido, T>=24°C, <=800meter"
1908,Cauca,REMOLINO [26030090],2.515,-76.82972222,1628,"Templado, 24°C>T>18°C, <=1800meter"
3941,Boyacá,QUEBRADA LOS TRABAJOS [35060310],4.86666667,-73.36666667,1800,"Templado, 24°C>T>18°C, <=1800meter"
483,Magdalena,SEVILLANO [29060310],10.93305556,-74.25244444,5,"Cálido, T>=24°C, <=800meter"
3160,Bolívar,COLU NUEVO [29030710],9.93333333,-75.35,10,"Cálido, T>=24°C, <=800meter"
2938,Bolívar,CAMARON [29030480],9.85527778,-75.31055556,60,"Cálido, T>=24°C, <=800meter"
3466,Bolívar,CATIVA [29030420],10.05,-75.21666667,50,"Cálido, T>=24°C, <=800meter"
460,Magdalena,LADRILLERAS [25028330],9.0,-73.96666667,28,"Cálido, T>=24°C, <=800meter"
3970,Meta,LEJANIAS [32060050],3.53333333,-74.01666667,680,"Cálido, T>=24°C, <=800meter"
456,Bolívar,NUEVO PORVENIR [25028290],8.96666667,-74.23333333,24,"Cálido, T>=24°C, <=800meter"
2806,Bolívar,MESA [29030470],9.8,-75.31666667,60,"Cálido, T>=24°C, <=800meter"
1147,Valle del Cauca,MEDIACANOA-ALERTAS [26080290],3.89088889,-76.35083333,962,"Templado, 24°C>T>18°C, <=1800meter"
545,Bolívar,CANDELARIA [25028110],9.06666667,-74.53333333,19,"Cálido, T>=24°C, <=800meter"
3205,Córdoba,TRES PALMAS [13067050],8.50555556,-75.95222222,18,"Cálido, T>=24°C, <=800meter"
54,Bolívar,MANCHA LA [25028350],8.26666667,-74.58333333,30,"Cálido, T>=24°C, <=800meter"
632,Bolívar,SAN FRANCISCO [25028050],9.18333333,-74.71666667,17,"Cálido, T>=24°C, <=800meter"
49,Bolívar,NUEVO HORIZONTE [25028240],8.86666667,-74.35,21,"Cálido, T>=24°C, <=800meter"
2043,Meta,CAMPO ALEGRE [32070010],3.2,-73.75,260,"Cálido, T>=24°C, <=800meter"
3852,Huila,RIONEGRO HACIENDA [21120130],2.91186111,-75.42605556,560,"Cálido, T>=24°C, <=800meter"
874,Santander,LA CEIBA - AUT [24017640],6.44888889,-73.30694444,724,"Cálido, T>=24°C, <=800meter"
1804,Cauca,OVEJAS ABAJO ALERT [26020390],2.85383333,-76.58861111,1546,"Templado, 24°C>T>18°C, <=1800meter"
3691,Nariño,PILCUAN [52057010],1.02177778,-77.47280556,1780,"Templado, 24°C>T>18°C, <=1800meter"
851,Santander,RODEO EL HACIENDA [24010740],6.36666667,-73.36666667,1200,"Templado, 24°C>T>18°C, <=1800meter"
1553,Cauca,BOCAS DE PATIA [53060010],2.78875,-77.46616667,40,"Cálido, T>=24°C, <=800meter"
1486,Caldas,RIOSUCIO [26175050],5.43333333,-75.7,1810,"Frío, 18°C>T>12°C, <=2800meter"
3976,Valle del Cauca,UNION LA [26117190],4.51666667,-76.11666667,954,"Templado, 24°C>T>18°C, <=1800meter"
1211,Huila,PUERTA COLORADA HD [21100090],2.56666667,-75.3,1160,"Templado, 24°C>T>18°C, <=1800meter"
1293,Huila,SANTA ROSA HACIENDA [21080070],2.63691667,-75.58091667,650,"Cálido, T>=24°C, <=800meter"
910,Santander,PUERTO ARAUJO ALERTAS [23120200],6.53388889,-74.0825,118,"Cálido, T>=24°C, <=800meter"
4276,Antioquia,PUERTO VALDIVIA [26240150],7.29,-75.4,150,"Cálido, T>=24°C, <=800meter"
1448,Huila,SANTO DOMINGO D C [21140140],3.25,-74.86666667,1300,"Templado, 24°C>T>18°C, <=1800meter"
3903,Valle del Cauca,CARACOLI [26117180],4.55,-76.08333333,915,"Templado, 24°C>T>18°C, <=1800meter"
847,Santander,CARMEN EL HACIENDA [24020160],6.35,-73.11666667,1400,"Templado, 24°C>T>18°C, <=1800meter"
994,Antioquia,SAN FERNANDO P [23077050],5.89,-74.61333333,145,"Cálido, T>=24°C, <=800meter"
2111,Huila,VILLALOSADA [21057080],2.31219444,-75.97013889,1300,"Templado, 24°C>T>18°C, <=1800meter"
1740,Huila,SINAI HACIENDA [21110310],3.33333333,-75.2,400,"Cálido, T>=24°C, <=800meter"
925,Santander,MAMONAL EL HACIENDA [24020150],6.57666667,-73.10616667,1408,"Templado, 24°C>T>18°C, <=1800meter"
906,Santander,AVENTINO EL [24027080],6.5,-73.11666667,1145,"Templado, 24°C>T>18°C, <=1800meter"
1903,Huila,MANGA LA HACIENDA [21130170],3.2,-75.26666667,450,"Cálido, T>=24°C, <=800meter"
2004,Cundinamarca,CAMBAO [21237050],4.90552778,-74.73891667,2449,"Frío, 18°C>T>12°C, <=2800meter"
2341,Cauca,BOCAS DE NAPI [53040010],2.48566667,-77.773,20,"Cálido, T>=24°C, <=800meter"
3848,Antioquia,PUENTE PESCADERO [26237050],7.08833333,-75.69591667,425,"Cálido, T>=24°C, <=800meter"
882,Santander,MERIDA - AUT [24027070],6.44472222,-73.15833333,1201,"Templado, 24°C>T>18°C, <=1800meter"
633,Cesar,CURUMANI D C [25021580],9.18333333,-73.53333333,100,"Cálido, T>=24°C, <=800meter"
2814,Cesar,NUEVO MUNDO DC HACIENDA [28020470],9.83333333,-73.26666667,120,"Cálido, T>=24°C, <=800meter"
3752,Santander,SAN ALBERTO [23197090],7.51666667,-73.51666667,330,"Cálido, T>=24°C, <=800meter"
1232,Tolima,MAPORITA LA DC HACIENDA [21170030],3.94722222,-74.85688889,311,"Cálido, T>=24°C, <=800meter"
1786,Cundinamarca,MUNDO NUEVO [35067130],4.85283333,-73.39297222,1757,"Templado, 24°C>T>18°C, <=1800meter"
2131,Tolima,SAN AGUSTIN [21137080],3.75,-75.21666667,370,"Cálido, T>=24°C, <=800meter"
1324,Tolima,AEROPUERTO BARROSO DC [21180240],4.01666667,-74.96666667,330,"Cálido, T>=24°C, <=800meter"
3459,Cesar,CODAZZI DC [28020460],10.04463889,-73.24338889,90,"Cálido, T>=24°C, <=800meter"
3217,Cesar,BOSCONIA [28040030],9.97575,-73.88175,130,"Cálido, T>=24°C, <=800meter"
2113,Huila,CRISTALINA  LA HACIENDA [21060100],2.31716667,-75.50358333,1460,"Templado, 24°C>T>18°C, <=1800meter"
2367,Tolima,ALTAMIRA DC HACIENDA [21130180],3.45361111,-75.15088889,500,"Cálido, T>=24°C, <=800meter"
1684,Tolima,CONDOR EL [22020070],3.32816667,-75.61305556,755,"Cálido, T>=24°C, <=800meter"
1643,Tolima,AEROPUERTO FARCA [21180220],4.15,-74.9,350,"Cálido, T>=24°C, <=800meter"
2221,Valle del Cauca,CEROS [26110300],4.61638889,-76.03444444,940,"Templado, 24°C>T>18°C, <=1800meter"
978,Santander,CEPITA [24037500],6.75,-72.98333333,615,"Cálido, T>=24°C, <=800meter"
3423,Cesar,TAMALAMEQUE D C [25021590],8.86666667,-73.81666667,33,"Cálido, T>=24°C, <=800meter"
3380,Cesar,AGUAS CLARAS D C [23210150],8.3,-73.61666667,200,"Cálido, T>=24°C, <=800meter"
1731,Tolima,PROMIN DC [21210070],4.3,-75.2,990,"Templado, 24°C>T>18°C, <=1800meter"
1081,Boyacá,PUENTE FORERO [35087030],5.10020556,-73.25025,1686,"Templado, 24°C>T>18°C, <=1800meter"
1875,Tolima,BAMBU EL MOLINO [21180230],4.2,-75.0,390,"Cálido, T>=24°C, <=800meter"
845,Antioquia,AGARA [26217060],6.35,-75.83333333,475,"Cálido, T>=24°C, <=800meter"
727,Santander,SAN PEDRO HACIENDA [24010770],6.11666667,-73.45,1400,"Templado, 24°C>T>18°C, <=1800meter"
2767,Cesar,SAN DANIEL HACIENDA [23190580],8.08875,-73.61877778,75,"Cálido, T>=24°C, <=800meter"
432,Santander,SAMARKANDA [23190550],7.7,-73.53333333,100,"Cálido, T>=24°C, <=800meter"
3225,Chocó,GINDRAMA - AUT [11027050],5.52155556,-76.51772222,75,"Cálido, T>=24°C, <=800meter"
995,Chocó,EL SIETE - AUT [11027030],5.862,-76.15205556,2300,"Frío, 18°C>T>12°C, <=2800meter"
824,Boyacá,VILLA DE LEIVA  - AUT [24015300],5.65583333,-73.54394444,2215,"Frío, 18°C>T>12°C, <=2800meter"
1047,Tolima,ESPERANZA LA [22037010],3.47308333,-75.58094444,563,"Cálido, T>=24°C, <=800meter"
2103,Boyacá,CARACOL EL [35070200],5.05,-73.38333333,1600,"Templado, 24°C>T>18°C, <=1800meter"
3170,Bolívar,COMPUERTA RADIAL [29037660],9.95,-75.28333333,33,"Cálido, T>=24°C, <=800meter"
1384,Boyacá,JENESANO [35070220],5.41666667,-73.36666667,2110,"Frío, 18°C>T>12°C, <=2800meter"
3172,Bolívar,ALTAMIRA [29037470],9.96666667,-75.33333333,5,"Cálido, T>=24°C, <=800meter"
138,Casanare,PUENTE LA CABANA [35217030],5.43794444,-72.45522222,497,"Cálido, T>=24°C, <=800meter"
3229,Bolívar,PUERTO SANTANDER [29037460],10.01,-75.32,3,"Cálido, T>=24°C, <=800meter"
1046,Tolima,BOCAS [22017030],3.47291667,-75.66555556,765,"Cálido, T>=24°C, <=800meter"
2172,Cundinamarca,MACHETA GRANJA AGROP [35070230],5.07511111,-73.57941667,1815,"Frío, 18°C>T>12°C, <=2800meter"
2349,Chocó,ARRAYANES LOS [11027040],5.8,-76.3,1500,"Templado, 24°C>T>18°C, <=1800meter"
1041,Tolima,PUENTE LA HAMACA [22057050],3.4635,-75.52325,569,"Cálido, T>=24°C, <=800meter"
3169,Bolívar,RADIAL PPAL 4 [29037670],9.95,-75.3,20,"Cálido, T>=24°C, <=800meter"
1223,Tolima,MOLINO MURRA [22050090],3.92313889,-75.02119444,324,"Cálido, T>=24°C, <=800meter"
1666,Antioquia,SAN MIGUEL [23050100],5.73075,-74.72608333,1751,"Templado, 24°C>T>18°C, <=1800meter"
3652,Nariño,SAN PEDRO  - AUT [52057050],1.383,-77.48227778,850,"Templado, 24°C>T>18°C, <=1800meter"
2578,Córdoba,ACACIAS LAS HACIENDA [25010110],8.00611111,-75.64722222,80,"Cálido, T>=24°C, <=800meter"
1718,Cauca,NOANAMITO [53070050],3.07713889,-77.53605556,100,"Cálido, T>=24°C, <=800meter"
1888,Cauca,CONCHA LA [53080020],3.16736111,-77.13572222,150,"Cálido, T>=24°C, <=800meter"
1820,Cauca,ANGOSTURA [53077030],2.9,-77.1,100,"Cálido, T>=24°C, <=800meter"
1049,Valle del Cauca,SILVA [53090030],3.47969444,-77.20822222,31,"Cálido, T>=24°C, <=800meter"
207,Sucre,COVENAS - AUT [13095010],9.38333333,-75.66666667,1,"Cálido, T>=24°C, <=800meter"
1445,Valle del Cauca,YURUMANGUI S ANTON [53080010],3.26066667,-77.25925,21,"Cálido, T>=24°C, <=800meter"
2206,Valle del Cauca,TIGRE EL [53090040],3.67961111,-77.06777778,21,"Cálido, T>=24°C, <=800meter"
2023,Cauca,TORIBIO ALERTAS [26040260],2.95236111,-76.26222222,1774,"Templado, 24°C>T>18°C, <=1800meter"
1373,Casanare,PUENTE CARRETERA [35217040],5.40261111,-72.32916667,224,"Cálido, T>=24°C, <=800meter"
3403,Sucre,TORNO EL HACIENDA [25021470],8.57638889,-75.08972222,60,"Cálido, T>=24°C, <=800meter"
4045,Bolívar,RADIAL PPAL 6 [29037500],10.03333333,-75.28333333,18,"Cálido, T>=24°C, <=800meter"
1269,Boyacá,NEGRA LA [35197060],5.33333333,-72.71666667,842,"Templado, 24°C>T>18°C, <=1800meter"
908,Antioquia,SOPETRAN [26237060],6.51666667,-75.75,680,"Cálido, T>=24°C, <=800meter"
905,Santander,PLAYA LA [24017650],6.5,-73.28333333,595,"Cálido, T>=24°C, <=800meter"
3326,Santander,TAMBOR EL HACIENDA [23190570],7.3,-73.25,550,"Cálido, T>=24°C, <=800meter"
3083,Antioquia,VALLE EL [26237090],7.06666667,-75.68333333,458,"Cálido, T>=24°C, <=800meter"
3720,Nariño,BERRUECOS [5204016],1.50527778,-77.13530556,2200,"Frío, 18°C>T>12°C, <=2800meter"
965,Santander,BURATA [24047010],6.71666667,-73.26666667,400,"Cálido, T>=24°C, <=800meter"
3481,Bolívar,RADIAL PPAL 12 [29037480],10.1,-75.26666667,17,"Cálido, T>=24°C, <=800meter"
2839,Antioquia,YARUMAL [26237080],7.01666667,-75.65,600,"Cálido, T>=24°C, <=800meter"
3465,Bolívar,RADIAL PPAL 8 [29037490],10.05,-75.26666667,18,"Cálido, T>=24°C, <=800meter"
4278,Antioquia,COQUERA LA [26240160],7.96,-75.2,49,"Cálido, T>=24°C, <=800meter"
1482,Boyacá,RANCHERIAS [35197050],5.44686111,-72.70422222,2155,"Frío, 18°C>T>12°C, <=2800meter"
3159,Chocó,GLORIA LA [11155020],8.26666667,-77.06666667,5,"Cálido, T>=24°C, <=800meter"
2241,Cundinamarca,ARRANCAPLUMAS [21230090],5.20275,-74.72927778,235,"Cálido, T>=24°C, <=800meter"
3651,Nariño,VIVERO LINARES [52050140],1.34805556,-77.52611111,1480,"Templado, 24°C>T>18°C, <=1800meter"
3604,Nariño,PILISPI [51027020],1.20608333,-77.98513889,1259,"Templado, 24°C>T>18°C, <=1800meter"
3200,Chocó,ACANDI [11150030],8.53083333,-77.27694444,2,"Cálido, T>=24°C, <=800meter"
312,Nariño,MONOPAMBA  - AUT [47017110],0.80777778,-77.30694444,1650,"Templado, 24°C>T>18°C, <=1800meter"
1893,Meta,PISTA LA [32080020],3.15,-72.96666667,300,"Cálido, T>=24°C, <=800meter"
1855,Meta,CASETEJA-DELICIAS [35027210],4.19527778,-73.76888889,866,"Templado, 24°C>T>18°C, <=1800meter"
1872,Cundinamarca,EL PALMAR [35027200],4.20847222,-73.81541667,980,"Templado, 24°C>T>18°C, <=1800meter"
4126,Huila,MONTECRISTO [21010210],1.71380556,-76.18891667,1674,"Templado, 24°C>T>18°C, <=1800meter"
1772,Cundinamarca,GUACAPATE [35027190],4.31430556,-73.87494444,1240,"Templado, 24°C>T>18°C, <=1800meter"
779,Antioquia,PURGATORIO [26227010],6.86666667,-75.86666667,398,"Cálido, T>=24°C, <=800meter"
3705,Huila,MORELIA [21010220],2.06588889,-76.185,1625,"Templado, 24°C>T>18°C, <=1800meter"
2736,Antioquia,CEDRAL EL [26237110],6.88047222,-75.67247222,2373,"Frío, 18°C>T>12°C, <=2800meter"
3727,Huila,VILLALOBOS TV [21010240],1.53333333,-76.23333333,2270,"Frío, 18°C>T>12°C, <=2800meter"
3807,Antioquia,BOLOMBOLO [26200130],5.97,-75.84,1700,"Templado, 24°C>T>18°C, <=1800meter"
4379,Huila,VISO EL [21020040],2.02,-75.91,1017,"Templado, 24°C>T>18°C, <=1800meter"
3629,Huila,ESCUELA BELEN [21010170],1.90138889,-76.1725,1700,"Templado, 24°C>T>18°C, <=1800meter"
3631,Huila,BETANIA TV [21010230],1.90580556,-76.30425,1949,"Frío, 18°C>T>12°C, <=2800meter"
1210,Cauca,PUENTE COETANDO [21057070],2.56666667,-75.98333333,1260,"Templado, 24°C>T>18°C, <=1800meter"
1212,Guaviare,BOLIVIA LA [32100010],2.56666667,-72.63333333,250,"Cálido, T>=24°C, <=800meter"
3607,Nariño,PALPIS [51027040],1.22372222,-78.05325,930,"Templado, 24°C>T>18°C, <=1800meter"
3611,Nariño,QUELVI [51027030],1.21083333,-78.11,915,"Templado, 24°C>T>18°C, <=1800meter"
2528,Nariño,JOYAS LAS [47017130],0.88333333,-77.15,1550,"Templado, 24°C>T>18°C, <=1800meter"
2336,Huila,PUENTE ITAIBE [21057090],2.46666667,-75.83333333,786,"Cálido, T>=24°C, <=800meter"
1346,RIsaralda,MONTANA LA [26127120],4.73333333,-75.83333333,980,"Templado, 24°C>T>18°C, <=1800meter"
3620,Huila,SULCHOMISCO [21010200],1.85030556,-76.31755556,1800,"Templado, 24°C>T>18°C, <=1800meter"
541,Magdalena,SAN ROQUE ALERTAS [25021380],9.07,-74.15,24,"Cálido, T>=24°C, <=800meter"
2420,Huila,SAN ANTONIO DEL PE [21030110],2.07775,-75.68194444,1190,"Templado, 24°C>T>18°C, <=1800meter"
3676,Huila,HORNITOS [21010250],1.98,-76.25,20,"Cálido, T>=24°C, <=800meter"
3808,Antioquia,LA  PINTADA ALERTAS [26180220],5.73,-75.59999722,608,"Cálido, T>=24°C, <=800meter"
4111,Huila,PASO DEL COLEGIO [21077020],2.46255556,-75.56686111,536,"Cálido, T>=24°C, <=800meter"
2265,Huila,MEREMBERG HACIENDA [21050190],2.21805556,-76.11736111,2220,"Frío, 18°C>T>12°C, <=2800meter"
3366,Antioquia,SAN PEDRO [12037050],8.27780556,-76.39130556,137,"Cálido, T>=24°C, <=800meter"
3653,Nariño,YUNGUILLA [52057060],1.35333333,-77.5835,1450,"Templado, 24°C>T>18°C, <=1800meter"
3499,Cesar,ALTAMIRA [28010410],10.38333333,-72.9,2700,"Frío, 18°C>T>12°C, <=2800meter"
1821,Cauca,IRLANDA LA [21050210],2.9,-76.1,1950,"Frío, 18°C>T>12°C, <=2800meter"
3968,Huila,INSPECCION BELEN [21050180],2.23333333,-76.16666667,1920,"Frío, 18°C>T>12°C, <=2800meter"
4098,Huila,ESPINAL EL [21047020],2.01666667,-75.95,836,"Templado, 24°C>T>18°C, <=1800meter"
2464,Huila,TABOR EL [21010180],1.69527778,-76.15522222,1700,"Templado, 24°C>T>18°C, <=1800meter"
1125,Cauca,ESCUELA RIOSUCIO [21050200],2.51666667,-76.23333333,2700,"Frío, 18°C>T>12°C, <=2800meter"
4078,Putumayo,PUENTE CANAL D [47017140],1.19386111,-76.9565,2123,"Frío, 18°C>T>12°C, <=2800meter"
2114,Huila,RIOLORO [21060110],2.3215,-75.62466667,721,"Cálido, T>=24°C, <=800meter"
1411,Huila,MANSO EL [21097080],2.76666667,-75.35,576,"Cálido, T>=24°C, <=800meter"
3336,Santander,ALQUERIA LA [23187270],7.56666667,-73.6,73,"Cálido, T>=24°C, <=800meter"
4032,Santander,ESTRELLA LA [23187220],7.55,-73.58333333,75,"Cálido, T>=24°C, <=800meter"
1953,Cundinamarca,SAN PEDRO [21201250],4.87163889,-73.96666667,2560,"Frío, 18°C>T>12°C, <=2800meter"
2183,Huila,TRES ESQUINAS [21040060],2.19936111,-75.77936111,805,"Templado, 24°C>T>18°C, <=1800meter"
3734,Huila,PERICONGO [21027010],2.05316667,-75.85188889,839,"Templado, 24°C>T>18°C, <=1800meter"
2424,Huila,TARQUI [21040050],2.10883333,-75.82280556,830,"Templado, 24°C>T>18°C, <=1800meter"
903,Antioquia,POZOS LOS [23090090],6.5,-74.38333333,108,"Cálido, T>=24°C, <=800meter"
3619,Huila,ALTO DEL OBISPO [21010190],1.84894444,-76.24972222,1700,"Templado, 24°C>T>18°C, <=1800meter"
3271,Santander,PORVENIR [23187250],7.53333333,-73.58333333,80,"Cálido, T>=24°C, <=800meter"
3266,Santander,TAMARINDO [23187240],7.51666667,-73.56666667,85,"Cálido, T>=24°C, <=800meter"
3912,Guaviare,BAJO GUAYABERO [32047020],2.61369444,-72.81375,177,"Cálido, T>=24°C, <=800meter"
3268,Santander,TOPACIO EL [23187300],7.51666667,-73.5,70,"Cálido, T>=24°C, <=800meter"
1583,Boyacá,PUENTE LAS CANAS [35197070],5.58669444,-72.81533333,3135,"Muy Frío, 12°C>T>6°C, <=3700meter"
1208,Guaviare,RAUDAL DOS [32047010],2.58333333,-72.86666667,177,"Cálido, T>=24°C, <=800meter"
487,La Guajira,MAGUEYES LOS [15067080],10.94672222,-72.77227778,140,"Cálido, T>=24°C, <=800meter"
3282,Santander,RETIRADA LA [23187290],7.55,-73.56666667,72,"Cálido, T>=24°C, <=800meter"
1148,Tolima,CONC L BUSTAMANTE [21160200],3.89305556,-74.57080556,1613,"Templado, 24°C>T>18°C, <=1800meter"
368,Boyacá,GACHANTIVA [24010810],5.75080556,-73.54891667,2375,"Frío, 18°C>T>12°C, <=2800meter"
1172,Valle del Cauca,PALMASOLA [26100830],4.68841667,-75.96166667,940,"Templado, 24°C>T>18°C, <=1800meter"
984,Santander,PRADERA LA [23120220],5.87083333,-73.91333333,2590,"Frío, 18°C>T>12°C, <=2800meter"
2488,Caquetá,ARARACUARA [44147010],-0.61736111,-72.38230556,130,"Cálido, T>=24°C, <=800meter"
1218,Cundinamarca,NUNEZ [21190330],3.90586111,-74.50969444,1950,"Frío, 18°C>T>12°C, <=2800meter"
881,Boyacá,CHAPETON EL [24030830],6.45,-72.61666667,1100,"Templado, 24°C>T>18°C, <=1800meter"
1239,Cundinamarca,QUEBRADA NEGRA [21190340],3.95,-74.48333333,1950,"Frío, 18°C>T>12°C, <=2800meter"
1515,Cundinamarca,PINAR EL [21190310],4.38797222,-74.32991667,1900,"Frío, 18°C>T>12°C, <=2800meter"
2351,Santander,CHUQUEQUE HACIENDA [24010860],5.81666667,-73.41666667,2300,"Frío, 18°C>T>12°C, <=2800meter"
1846,Boyacá,SAN PEDRO IGUAQUE [24010830],5.64,-73.45044444,2985,"Muy Frío, 12°C>T>6°C, <=3700meter"
1844,Boyacá,PANELAS [24010840],5.63438111,-73.38647056,3195,"Muy Frío, 12°C>T>6°C, <=3700meter"
3149,Norte de Santander,CINCHO EL [16047030],8.23333333,-73.05,190,"Cálido, T>=24°C, <=800meter"
798,Santander,ASERRIO EL [24030850],6.23258333,-72.78119444,2500,"Frío, 18°C>T>12°C, <=2800meter"
982,Santander,PALMA LA [24010850],5.868,-73.38383333,2100,"Frío, 18°C>T>12°C, <=2800meter"
1544,Boyacá,COPER [23120210],5.47466667,-74.04591667,190,"Cálido, T>=24°C, <=800meter"
1312,Cundinamarca,PENAS BLANCAS [21190320],3.98333333,-74.4,1950,"Frío, 18°C>T>12°C, <=2800meter"
1691,Cundinamarca,TULCAN EL [21190350],4.15247222,-74.35975,2700,"Frío, 18°C>T>12°C, <=2800meter"
726,Santander,MAMARUCO [24017710],6.11666667,-73.48333333,10,"Cálido, T>=24°C, <=800meter"
720,Boyacá,CAPILLA LA [24030860],6.10072222,-72.86666667,2800,"Frío, 18°C>T>12°C, <=2800meter"
1011,Santander,GUAVATA [24010820],5.96138889,-73.7025,218,"Cálido, T>=24°C, <=800meter"
991,Boyacá,ANTENA TV RUSIA LA [24030840],5.89163889,-73.08238889,3650,"Muy Frío, 12°C>T>6°C, <=3700meter"
1130,Nariño,PUENTE JUANAMBU  - AUT [52047020],1.51747222,-77.31033333,760,"Cálido, T>=24°C, <=800meter"
2668,Norte de Santander,CANAL 01-06 R1 KO [16047080],8.05,-73.21666667,1412,"Templado, 24°C>T>18°C, <=1800meter"
2881,Norte de Santander,ROTAMBRIA [37037020],7.01666667,-72.28333333,650,"Cálido, T>=24°C, <=800meter"
2671,Norte de Santander,RIO FRIO K3+440-2 [16047120],8.05,-73.21666667,1411,"Templado, 24°C>T>18°C, <=1800meter"
2670,Norte de Santander,RIO FRIO K2+290-1 [16047100],8.05,-73.21666667,1412,"Templado, 24°C>T>18°C, <=1800meter"
2669,Norte de Santander,RIO FRIO K3+340-1 [16047090],8.05,-73.21666667,1411,"Templado, 24°C>T>18°C, <=1800meter"
2667,Norte de Santander,CANAL 01-15 R4 KO [16047040],8.05,-73.21666667,1411,"Templado, 24°C>T>18°C, <=1800meter"
2656,Norte de Santander,RIO FRIO K1+030-1 [16047150],8.03333333,-73.21666667,1412,"Templado, 24°C>T>18°C, <=1800meter"
2655,Norte de Santander,RIO FRIO K1+130-2 [16047130],8.03333333,-73.21666667,1413,"Templado, 24°C>T>18°C, <=1800meter"
715,Santander,PAMPLONILLA [24010790],6.08333333,-73.38333333,20,"Cálido, T>=24°C, <=800meter"
909,Chocó,LOMA LA [11085010],6.53333333,-76.98333333,20,"Cálido, T>=24°C, <=800meter"
2762,Norte de Santander,RIO FRIO K4+050-1 [16047140],8.08333333,-73.21666667,1411,"Templado, 24°C>T>18°C, <=1800meter"
2595,Norte de Santander,CANAL RIO FRIO BOC [16047070],8.03333333,-73.21666667,1410,"Templado, 24°C>T>18°C, <=1800meter"
4164,Norte de Santander,FLORESTA ALTO [16027220],8.16666667,-72.46666667,96,"Cálido, T>=24°C, <=800meter"
2763,Norte de Santander,ZUMALLERO BAJO [16027150],8.08333333,-72.58333333,114,"Cálido, T>=24°C, <=800meter"
2764,Norte de Santander,Z-1 [16027230],8.08333333,-72.56666667,115,"Cálido, T>=24°C, <=800meter"
2791,Norte de Santander,Z-5 [16027260],8.1,-72.53333333,113,"Cálido, T>=24°C, <=800meter"
2779,Norte de Santander,ASTILLEROS [16027160],8.1,-72.58333333,103,"Cálido, T>=24°C, <=800meter"
2790,Norte de Santander,Z-6 [16027170],8.1,-72.53333333,108,"Cálido, T>=24°C, <=800meter"
2682,Norte de Santander,K  0+200 [16027030],8.06666667,-72.58333333,116,"Cálido, T>=24°C, <=800meter"
2558,La Guajira,GUAYABAL [15070230],11.44011111,-72.55377778,85,"Cálido, T>=24°C, <=800meter"
4000,Norte de Santander,K  5+700 [16027040],8.08333333,-72.55,114,"Cálido, T>=24°C, <=800meter"
2789,Norte de Santander,K  8+000 [16027050],8.1,-72.53333333,108,"Cálido, T>=24°C, <=800meter"
2863,Norte de Santander,FLORENZA ALTO [16027080],8.15,-72.48333333,100,"Cálido, T>=24°C, <=800meter"
2864,Norte de Santander,LONDRES ALTO [16027180],8.15,-72.48333333,102,"Cálido, T>=24°C, <=800meter"
2865,Norte de Santander,BUENA ESPERANZA [16027200],8.15,-72.48333333,95,"Cálido, T>=24°C, <=800meter"
3102,Norte de Santander,LONDRES BAJO [16027190],8.21666667,-72.51666667,70,"Cálido, T>=24°C, <=800meter"
2683,Norte de Santander,ZUMALLERO ALTO [16027140],8.06666667,-72.58333333,116,"Cálido, T>=24°C, <=800meter"
3157,Norte de Santander,DEFENSA CIVIL [16050180],8.25,-73.36666667,1210,"Templado, 24°C>T>18°C, <=1800meter"
2771,Norte de Santander,Z-3 [16027240],8.08333333,-72.55,114,"Cálido, T>=24°C, <=800meter"
2772,Norte de Santander,Z-4 [16027250],8.08333333,-72.55,114,"Cálido, T>=24°C, <=800meter"
