Station,Date,Value
21137050,2018,210.5
21137050,2019,201.4
21137050,2020,141.4
21137050,2021,133.6
21137050,2022,142.8
21137050,2023,71.6
21140120,2023,63.7
21140120,2024,108.6
21140120,2025,61
21145080,2019,50.2
21145080,2020,5.6
21145080,2021,0
21145080,2022,0
21145080,2024,97.2
21145080,2025,10.4
21147030,2019,56.4
21147030,2020,49.8
21147030,2021,42
21147030,2022,30
21147030,2023,77
21160260,2013,69.2
21160260,2014,109.8
21160260,2015,0.4
21160260,2016,68.3
21160260,2017,84.4
21160260,2018,53.1
21160260,2019,61
21160260,2020,59.9
21160260,2021,47.8
21160260,2022,0.3
21160260,2023,0.1
21160260,2024,0
21165501,2016,46.2
21165501,2017,107.2
21165501,2018,71.8
21165501,2019,39.6
21165501,2020,117.5
21165501,2021,65.9
21165501,2022,45.1
21165501,2023,64
21165502,2016,24.1
21165502,2017,86.1
21165502,2018,94
21165502,2019,60.7
21165502,2020,35
21167060,2013,38.3
21167060,2014,218.2
21167060,2015,87.5
21167060,2016,44.4
21167060,2017,90.4
21167060,2018,113.4
21167060,2019,54.7
21167060,2020,49.9
21167060,2021,0
21167060,2022,0
21167060,2023,0
21167080,2005,84.7
21167080,2006,64
21167080,2007,65
21167080,2008,75.9
21167080,2009,71.2
21167080,2010,93.9
21167080,2011,50.2
21167080,2012,112.2
21167080,2013,55.7
21167080,2014,47.9
21167080,2015,81.2
21167080,2016,68.4
21167080,2017,62.8
21167080,2018,24
21167080,2019,0.1
21167080,2020,0
21167090,2005,869.4
21167090,2006,652.8
21167090,2007,1261.8
21167090,2008,619.2
21185030,2023,73.1
21185030,2024,108
21185030,2025,47.5
21185080,2023,73.6
21185080,2024,125.8
21185080,2025,97.1
21185090,2005,66.6
21185090,2006,118.2
21185090,2007,62.7
21185090,2008,79.2
21185090,2009,73.6
21185090,2010,59.9
21185090,2011,65.6
21185090,2012,65.1
21185090,2013,38.7
21185090,2014,65.6
21185090,2015,2.8
21185090,2016,1.3
21185090,2017,2.2
21185090,2018,2.4
21185090,2019,18.1
21185090,2020,0.4
21185090,2021,101.9
21185090,2022,89.9
21185090,2023,17.6
21185090,2024,117.8
21185090,2025,73.4
21185501,2016,99.8
21185501,2017,46.8
21185501,2018,73.1
21185501,2019,70.5
21185501,2020,51.7
21185501,2021,65.8
21185501,2022,49.4
21185501,2023,54.5
21187030,2019,97.6
21187030,2020,84.2
21187030,2021,126
21187030,2022,0.4
21187030,2023,0
21195120,2019,65
21195120,2020,75.8
21195120,2021,57.2
21195120,2022,94.6
21195120,2023,52.4
21195120,2024,102.8
21195120,2025,58.6
21195160,2006,33
21195160,2007,43.4
21195160,2008,54.5
21195160,2009,31.4
21195160,2010,42.2
21195160,2011,74.9
21195160,2012,2.9
21195170,2005,0.3
21195170,2006,26.8
21195170,2007,26.9
21195170,2008,32.6
21195170,2009,33.6
